,b,angle,x/z
136,0.8,1.0662479668013924,-0.6310594914238701
137,0.8,0.3541789830307364,-0.4712900703578032
138,0.8,0.8028303446778392,-0.5100907257816962
139,0.8,-0.1725064385252244,-0.5292811804023849
140,0.8,-0.1533338709364886,-0.364613065499981
141,0.8,-1.1415783672014865,-0.5563653392432744
142,0.8,1.0647153452708669,-0.3421573562163286
143,0.8,0.5141548464976204,-0.41296258249752316
144,0.8,-0.8644038720146507,-0.49954947646984726
145,0.8,1.073019455288818,-0.33615936401945384
146,0.8,0.14290745099562344,-0.3676011800737296
147,0.8,-1.4048534825791807,-0.4667849680190253
148,0.8,0.06104341884632082,-0.40257115783580855
149,0.8,-1.2918214158419006,-0.31096386855021374
150,0.8,0.4115099987084147,-0.3741073012392064
151,0.8,-1.4602416231165094,-0.4371657479452166
152,0.9,-1.0061486662048145,-1.933598501883723
153,0.9,0.40208984196425357,-0.5149058602383546
154,0.9,-0.4239076383474723,-0.7418684119051782
155,0.9,0.40839302176663156,-0.43595512785744456
156,0.9,-0.5603224801507324,-0.593302404423551
157,0.9,-0.425124847051233,-0.3042434261678828
158,0.9,-1.3374634539415107,-0.5371044102981755
159,0.9,0.7697072099829819,-0.32095282493116706
160,0.9,0.35667026512480265,-0.3617384100538615
161,0.9,-1.060458519126774,-0.468739036165786
162,0.9,0.7435952545880125,-0.3118753415389884
163,0.9,-0.15014750227804305,-0.306490572133626
164,0.9,1.418412359725668,-0.4138713601413871
165,0.9,-0.3954539303050011,-0.38969294666065646
166,0.9,1.1597972557319747,-0.2806831044140188
167,0.9,-0.3119893979675189,-0.28979415479872733
168,0.9,0.9484146742992775,-0.3610034901703565
169,0.9,-1.1264250091730355,-0.3878986609814039
170,0.9,-0.14876241116128247,-0.3464806139354462
171,1.0,-1.1171592508949504,-1.706486131728731
172,1.0,0.07071293899050339,-0.38423412748266794
173,1.0,-0.8406209546852405,-0.7496752369696642
174,1.0,-0.41386439318153917,-0.27699167190893287
175,1.0,-1.3015188867212695,-0.563282024336241
176,1.0,0.9415077453365972,-0.2705954330781752
177,1.0,0.6301799543033084,-0.3703616297621394
178,1.0,-0.8559408315957292,-0.4459151475507596
179,1.0,1.097964382085023,-0.2524943281080045
180,1.0,0.20586384254254803,-0.3012295712126572
181,1.0,-1.4951013893301557,-0.3954243454984848
182,1.0,-0.21150490422326196,-0.34101974390079903
183,1.0,1.3749881474426253,-0.23714942773603442
184,1.0,-0.16838478673058957,-0.2627599271360894
185,1.0,0.9754947140018247,-0.32885479947496393
186,1.0,-1.2472309076733257,-0.35209337103735117
187,1.0,-0.39654615258610204,-0.321638045184193
188,1.0,0.5443092643551803,-0.2642168669834436
189,1.0,1.4839630864075344,-0.23085837197976042
190,1.1,-1.2279631076499684,-1.517184534618544
191,1.1,-0.3341417221472737,-0.27184739765417393
192,1.1,-1.2306361504944505,-0.6872704577326387
193,1.1,1.4679989605578045,-0.21025977591181036
194,1.1,1.0998738901287402,-0.4381888991542366
195,1.1,-0.39112086497772774,-0.4042574253837563
196,1.1,-0.9850671919504693,-0.20908412455698808
197,1.1,0.9523971552970936,-0.3517022699558744
198,1.1,-0.865467703880278,-0.3773313255703908
199,1.1,0.5943102348284458,-0.2467853737368837
200,1.1,-0.6890496572635203,-0.21374566045647653
201,1.1,0.634470910181337,-0.28813312542338876
202,1.1,-1.542752791414588,-0.3306552673959346
203,1.1,-0.6994153677960339,-0.31326285829130224
204,1.1,0.14490449221336202,-0.2589046708636936
205,1.1,1.050169112265588,-0.21195136600301376
206,1.1,-1.2145709722647038,-0.19944461406103342
207,1.1,-0.4414487995616263,-0.2140620877734248
208,1.1,0.08240419876653467,-0.23340814809684327
209,1.2000000000000002,-1.3385620700884162,-1.3561667327838318
210,1.2000000000000002,-0.9435824265613674,-0.18668851823396
211,1.2000000000000002,1.523617212066297,-0.589158515037062
212,1.2000000000000002,0.25241200341266645,-0.30474038213512933
213,1.2000000000000002,0.2614696200294731,-0.28682701239479447
214,1.2000000000000002,-1.331789711728835,-0.41878123340532947
215,1.2000000000000002,0.13954386053167372,-0.275029637434365
216,1.2000000000000002,-0.7858899919438332,-0.18905928481835538
217,1.2000000000000002,0.7220068032329003,-0.28660236157587665
218,1.2000000000000002,-1.387101221308643,-0.3302010146738879
219,1.2000000000000002,-0.46074574720973566,-0.28891938292387626
220,1.2000000000000002,0.5474137339768312,-0.21319138164910825
221,1.2000000000000002,-1.4659900712330138,-0.17649559713758056
222,1.2000000000000002,-0.517297587724144,-0.1904840942323956
223,1.2000000000000002,0.15290551444737266,-0.2180802166385581
224,1.2000000000000002,0.6349322744282184,-0.23978464528154042
225,1.2000000000000002,0.9881321646895462,-0.25214612238540024
226,1.2000000000000002,1.2906173237056562,-0.2585299062719202
227,1.2000000000000002,1.453186777256806,-0.2582582633246386
228,1.3000000000000003,-1.448966253997518,-1.2168283064782095
229,1.3000000000000003,1.2294572748099577,-0.17322601029698234
230,1.3000000000000003,1.126605116390051,-0.47751682911226895
231,1.3000000000000003,-0.48493386619278445,-0.41111215986921856
232,1.3000000000000003,-0.9536389816374676,-0.16615325620541738
233,1.3000000000000003,0.8849696589527462,-0.31629397248821156
234,1.3000000000000003,-1.0995465681396834,-0.35051452307554576
235,1.3000000000000003,0.055268554108179546,-0.24320357441061805
236,1.3000000000000003,-1.5247263057868372,-0.158185776658805
237,1.3000000000000003,-0.17207360882853945,-0.19144841716535693
238,1.3000000000000003,0.6724801260511556,-0.24032821401401006
239,1.3000000000000003,1.2854337975125643,-0.26556041984027634
240,1.3000000000000003,-1.3749411330195311,-0.2680510394567933
241,1.3000000000000003,-0.9916015612423359,-0.257223409855915
242,1.3000000000000003,-0.6966631637416217,-0.24230160904823778
243,1.3000000000000003,-0.49234688932220994,-0.22921801490767169
244,1.3000000000000003,-0.3844690359910163,-0.22054646740818146
245,1.3000000000000003,-0.31888089679936843,-0.2143243800227167
246,1.3000000000000003,-0.40834744011266805,-0.2147768597888793
247,1.4000000000000001,-1.5591961085745285,-1.0944429451436404
248,1.4000000000000001,0.41462611728186666,-0.2565642196696274
249,1.4000000000000001,0.707572792361411,-0.3639090959967306
250,1.4000000000000001,-1.059397118630961,-0.4382154783458978
251,1.4000000000000001,0.5022930163986438,-0.19944477665777052
252,1.4000000000000001,-0.2621441162063185,-0.18100705552019705
253,1.4000000000000001,0.939389728080668,-0.276889295921111
254,1.4000000000000001,-1.3529824200865015,-0.3004577831144726
255,1.4000000000000001,-0.6133084988913973,-0.2606470496925694
256,1.4000000000000001,0.11452785229697719,-0.19969472818359865
257,1.4000000000000001,0.8603630814483145,-0.15555382348264324
258,1.4000000000000001,1.5241230244676358,-0.13914552600616323
259,1.4000000000000001,-1.1535853690350057,-0.1386648309525129
260,1.4000000000000001,-0.8970701881491412,-0.14148372579199006
261,1.4000000000000001,-0.8165512575757643,-0.14228448675012748
262,1.4000000000000001,-0.8925945335148003,-0.14026510607590198
263,1.4000000000000001,-1.1203533183363168,-0.13690881169335595
264,1.4000000000000001,-1.4137682157379043,-0.13533881245382356
265,1.4000000000000001,1.2129323275643613,-0.13918743799184913
266,1.5000000000000002,1.4723074383122028,-0.9855356791263952
267,1.5000000000000002,-0.056251797803236886,-0.36543260165894376
268,1.5000000000000002,0.23782605750003502,-0.2544361861698417
269,1.5000000000000002,1.5434411467499498,-0.39596547565925155
270,1.5000000000000002,-0.5072096314741976,-0.3031167598915266
271,1.5000000000000002,0.958899316782648,-0.14391209334638058
272,1.5000000000000002,-0.4644073061437794,-0.14869066427340658
273,1.5000000000000002,0.4417563823619389,-0.20381695782136083
274,1.5000000000000002,1.0193120346068303,-0.23410853027542708
275,1.5000000000000002,1.4292946129802553,-0.24144431842585876
276,1.5000000000000002,-1.4287560150001564,-0.23643567760999332
277,1.5000000000000002,-1.2600170999085512,-0.2276948896916628
278,1.5000000000000002,-1.2037058609231832,-0.21976010353527514
279,1.5000000000000002,-1.2586771406832789,-0.21367817587099763
280,1.5000000000000002,-1.4226329536742082,-0.20813145489763965
281,1.5000000000000002,1.4474250582811765,-0.20038240592781523
282,1.5000000000000002,1.0638018539799927,-0.1872595889294834
283,1.5000000000000002,0.6121242515731529,-0.16903960012244867
284,1.5000000000000002,-0.06889484350985922,-0.1431163618817274
285,1.6,1.3623084364984528,-0.8874910450591762
286,1.6,-0.3840262908645079,-0.4525284728825396
287,1.6,-0.38672317578325627,-0.15630098354058508
288,1.6,0.9926442373818526,-0.31406355507766215
289,1.6,-1.2444248203217878,-0.32860262688459885
290,1.6,-0.43501758760040865,-0.24500819962892828
291,1.6,0.4501969357771649,-0.15391739312879735
292,1.6,1.432906949242805,-0.11428086450370474
293,1.6,-0.9872109989759218,-0.11548085190553291
294,1.6,-0.6146567547718106,-0.12349051989242743
295,1.6,-0.4878626396070933,-0.1261991716210514
296,1.6,-0.5576709525947049,-0.1227479303661445
297,1.6,-0.819601825523282,-0.11553626514025084
298,1.6,-1.289656060169886,-0.10963978497831049
299,1.6,1.188032086071628,-0.1132830860309872
300,1.6,0.43597951074485686,-0.1317666685486232
301,1.6,-0.30657573894311835,-0.15773311638099646
302,1.6,-0.9910661588933918,-0.17394923781266688
303,1.6,1.3416518414366492,-0.17030649274752854
304,1.7000000000000002,1.2523261591235864,-0.7982994365918599
305,1.7000000000000002,-0.6560020427158818,-0.5047553834852316
306,1.7000000000000002,-1.5418688866513544,-0.1040574485876784
307,1.7000000000000002,0.382760300183687,-0.2158159540152343
308,1.7000000000000002,1.1945935986660905,-0.27829505890953354
309,1.7000000000000002,-1.3540337361514814,-0.27367639437374824
310,1.7000000000000002,-0.8958033209809194,-0.23951350605885857
311,1.7000000000000002,-0.557091358155789,-0.2046733779155407
312,1.7000000000000002,-0.35254334040365026,-0.18148892636155284
313,1.7000000000000002,-0.3019277988988821,-0.1711786703399594
314,1.7000000000000002,-0.407333623348973,-0.1707919000965662
315,1.7000000000000002,-0.6519651423251025,-0.17603577230187875
316,1.7000000000000002,-1.0160271970697676,-0.18112532304480694
317,1.7000000000000002,-1.4924776180686343,-0.17886187852776167
318,1.7000000000000002,1.043726761594224,-0.16280632499278722
319,1.7000000000000002,0.24770483920381675,-0.13195645684078217
320,1.7000000000000002,-0.90483945328347,-0.10076259612033024
321,1.7000000000000002,0.814666897318453,-0.10692615641377562
322,1.7000000000000002,-0.49953420176334523,-0.14456657399025222
323,1.8000000000000003,1.1422560428893427,-0.7163878936666906
324,1.8000000000000003,-0.903766143146718,-0.5235489109739941
325,1.8000000000000003,0.3697700038821762,-0.1622185730140544
326,1.8000000000000003,-0.4509203798313059,-0.12148362035128234
327,1.8000000000000003,0.4253386517859959,-0.18817375144363918
328,1.8000000000000003,0.9015451223806228,-0.21469389868519692
329,1.8000000000000003,1.1849173446494712,-0.2163314384416189
330,1.8000000000000003,1.3119486428982285,-0.20751001650560974
331,1.8000000000000003,1.2921625253693034,-0.19508933205151932
332,1.8000000000000003,1.1267952088912305,-0.17994933949661826
333,1.8000000000000003,0.8086587113388473,-0.15987722554646605
334,1.8000000000000003,0.3082740385880873,-0.13284146852500023
335,1.8000000000000003,-0.466742623783012,-0.10242601099423276
336,1.8000000000000003,1.4759993551577426,-0.08976771150112792
337,1.8000000000000003,0.19128942208951003,-0.11752969180608264
338,1.8000000000000003,-0.8656586552757136,-0.14995062556529332
339,1.8000000000000003,1.2291008898940285,-0.14725269471414953
340,1.8000000000000003,0.0052760375452686106,-0.11012210790425421
341,1.8000000000000003,1.2072802741157167,-0.09022266961251395
342,1.9000000000000001,1.0319493691570971,-0.6405042208884555
343,1.9000000000000001,-1.1405041736771795,-0.5155012633942884
344,1.9000000000000001,-0.2626329384168402,-0.24997782176676514
345,1.9000000000000001,1.102186972559866,-0.09456545984912908
346,1.9000000000000001,-0.6951308333818444,-0.09731749334463012
347,1.9000000000000001,-0.19661259715857832,-0.1184279855338348
348,1.9000000000000001,-0.046994833319406445,-0.12287147156231876
349,1.9000000000000001,-0.13349668797385242,-0.11451895015098974
350,1.9000000000000001,-0.4650690571241475,-0.0985997922925722
351,1.9000000000000001,-1.1214918086270056,-0.08382255149103203
352,1.9000000000000001,1.0341875279666723,-0.08850838129369773
353,1.9000000000000001,0.05888892636311362,-0.11885742640929152
354,1.9000000000000001,-0.8017246618741871,-0.14878990898124622
355,1.9000000000000001,1.4526432383123822,-0.15083550216334693
356,1.9000000000000001,0.3698772105384696,-0.11706641943001626
357,1.9000000000000001,-1.3056015001187542,-0.08039606726072723
358,1.9000000000000001,-0.10310929201338076,-0.11353477810226928
359,1.9000000000000001,-1.4885427950228993,-0.13735813873424532
360,1.9000000000000001,0.045665623520657686,-0.10084550758389224
361,2.0,0.9211926198085728,-0.5696357871321711
362,2.0,-1.3725012269401708,-0.4879221139722415
363,2.0,-0.7056836366907976,-0.30892882975575114
364,2.0,-0.06214109492839063,-0.17254061276623525
365,2.0,0.5434912663072163,-0.10834387167635967
366,2.0,0.8924536661427591,-0.08977437979729302
367,2.0,0.8383016639709944,-0.08990356765102762
368,2.0,0.4726932093548613,-0.10198004604045152
369,2.0,-0.048095905753900915,-0.12477798593500322
370,2.0,-0.6404545749768116,-0.14903085529271895
371,2.0,-1.3127022246046494,-0.1585964782675474
372,2.0,1.0163847134498243,-0.1400813229064156
373,2.0,-0.10665939713670357,-0.09599564743580707
374,2.0,1.1480057234810308,-0.0772714915541903
375,2.0,-0.5454438812999284,-0.12273617491154835
376,2.0,1.2323051841830752,-0.1291880570140864
377,2.0,-0.5190487635686852,-0.08161722188529152
378,2.0,0.17060906015720442,-0.09502161887979789
379,2.0,1.4727762054220856,-0.1236101052463277
380,2.1,0.809673266131711,-0.502951504476352
381,2.1,1.5384465182520102,-0.4470430459714489
382,2.1,-1.0926786098254044,-0.32968469668183836
383,2.1,-0.7098360572212035,-0.2379450018900086
384,2.1,-0.49922406356918925,-0.187789573483922
385,2.1,-0.4924017181593054,-0.1693512214206127
386,2.1,-0.6871165860308752,-0.16837762319522848
387,2.1,-1.0536714464984898,-0.17118877793810705
388,2.1,1.5649802778004096,-0.1639063009939598
389,2.1,0.8569247971507067,-0.1357603891483803
390,2.1,-0.19721816376649673,-0.08886919334512906
391,2.1,1.0654886602148006,-0.07287241649096571
392,2.1,-0.5510563542481218,-0.12048843286743705
393,2.1,1.2949669059389814,-0.12836618946583203
394,2.1,-0.36843408081269596,-0.07944696408653401
395,2.1,0.17911649252461626,-0.08964919556154918
396,2.1,1.5037185663228936,-0.12042941564138325
397,2.1,-0.5041609375083087,-0.07469869151397691
398,2.1,-0.30356283733350736,-0.09850151940479303
399,2.2,0.6969203108266888,-0.43975976631992864
400,2.2,1.306961580611037,-0.39758172342256803
401,2.2,-1.4619742209335507,-0.3176460964275725
402,2.2,-1.2453881553688961,-0.257046696180549
403,2.2,-1.217362953726322,-0.2197238752121721
404,2.2,-1.378568844037651,-0.1967703521543765
405,2.2,1.4155044804301964,-0.17472207316024965
406,2.2,0.8661278257317939,-0.1416415375615242
407,2.2,0.005945597074051535,-0.09399343351156414
408,2.2,1.479766524206585,-0.06368741314330209
409,2.2,-0.24478030574352935,-0.10811095915518895
410,2.2,-1.4769275139626914,-0.1328978924525768
411,2.2,0.25022777870032814,-0.09345074802606589
412,2.2,0.8866028446400525,-0.06867688516081719
413,2.2,-1.130139282183183,-0.11776657396469146
414,2.2,0.16747318999048838,-0.08573471807975344
415,2.2,0.2791577293491568,-0.07915614513765273
416,2.2,1.3118656236185509,-0.10798049899408817
417,2.2,-1.4809203913530504,-0.060783401012750884
418,2.3000000000000003,0.5821948597366767,-0.3794778794457421
419,2.3000000000000003,1.0726645072255643,-0.3428809483711861
420,2.3000000000000003,1.3122557632874885,-0.28183946659315273
421,2.3000000000000003,1.382610229583228,-0.23471688852247563
422,2.3000000000000003,1.2519352937621184,-0.19631042317640165
423,2.3000000000000003,0.9118480359493315,-0.15767576389650786
424,2.3000000000000003,0.30933834431465795,-0.11064539333917596
425,2.3000000000000003,-0.8689071504079622,-0.06338398398199367
426,2.3000000000000003,0.3470939736887957,-0.08271470593307723
427,2.3000000000000003,-0.9114010482414808,-0.12992729136552925
428,2.3000000000000003,1.0340889914625613,-0.1199477868002568
429,2.3000000000000003,-0.7548176808796073,-0.06282255493701762
430,2.3000000000000003,-0.2506243251067334,-0.09492293463336501
431,2.3000000000000003,1.1759772752598245,-0.11048904715764639
432,2.3000000000000003,-1.2513234702671687,-0.057172412360556375
433,2.3000000000000003,-0.9259298442529041,-0.10426022473029317
434,2.3000000000000003,0.0011450364763134669,-0.0744653282082786
435,2.3000000000000003,-0.21723914256385196,-0.08426443423186128
436,2.3000000000000003,0.4736516129645396,-0.08336475955129684
437,2.4000000000000004,0.4642739815832438,-0.3216106517334377
438,2.4000000000000004,0.832850444494182,-0.28522071264910914
439,2.4000000000000004,0.9358609603663521,-0.2306122498477239
440,2.4000000000000004,0.8535876654724452,-0.18436502663694554
441,2.4000000000000004,0.5319143494947978,-0.13677095545408424
442,2.4000000000000004,-0.1407416641768613,-0.08450949708539757
443,2.4000000000000004,1.405038708039102,-0.05578656922632169
444,2.4000000000000004,-0.1968505445086209,-0.10467885284618506
445,2.4000000000000004,-1.2905993285104862,-0.13671302412928865
446,2.4000000000000004,0.6218383488747327,-0.10357230407206838
447,2.4000000000000004,1.481534632024688,-0.05391533802323489
448,2.4000000000000004,-0.816717796076725,-0.10911995906143165
449,2.4000000000000004,0.6006696963806147,-0.09242865605661242
450,2.4000000000000004,0.6949894432342264,-0.061888094336973086
451,2.4000000000000004,1.5071586417413294,-0.1045827615911559
452,2.4000000000000004,-1.239653099009102,-0.05266655051610163
453,2.4000000000000004,-1.2520665185287094,-0.09871300102303136
454,2.4000000000000004,-0.8700986667667134,-0.054591051374545604
455,2.4000000000000004,-1.271193414267115,-0.0941585396258726
456,2.5000000000000004,0.34098374041369534,-0.26573838881525763
457,2.5000000000000004,0.5823675417186668,-0.22614366175348014
458,2.5000000000000004,0.5332893768948801,-0.1705341162784345
459,2.5000000000000004,0.2518435977149325,-0.11927109310763855
460,2.5000000000000004,-0.49056746518457683,-0.06691853844550542
461,2.5000000000000004,0.8404847444261335,-0.06148917120931252
462,2.5000000000000004,-0.448892252819723,-0.11845882323505784
463,2.5000000000000004,-1.4704734816035756,-0.13921175775565528
464,2.5000000000000004,0.4239259263706633,-0.09380300523803928
465,2.5000000000000004,0.9861100946810025,-0.05509720762262094
466,2.5000000000000004,-1.0839602979171556,-0.11304758553170975
467,2.5000000000000004,0.27250641390594077,-0.07909082908439802
468,2.5000000000000004,0.12414906367686883,-0.07176833160596309
469,2.5000000000000004,1.0945501197515166,-0.09637241975120613
470,2.5000000000000004,0.9574071721211869,-0.05312270659562885
471,2.5000000000000004,1.3224970063220611,-0.09401678750088091
472,2.5000000000000004,0.9351067796847266,-0.05265725120266297
473,2.5000000000000004,1.11583624151301,-0.08671165761717418
474,2.5000000000000004,0.2610264844998482,-0.0622881867005132
475,2.6,0.2080640884006663,-0.21152056305834857
476,2.6,0.3088428550505626,-0.16678572616426451
477,2.6,0.051046834211831614,-0.10714956046920497
478,2.6,-0.7194053688951634,-0.05680861666218115
479,2.6,0.5887318372858225,-0.06692980618862847
480,2.6,-0.5259091798467109,-0.12622035319585953
481,2.6,-1.4901461023793474,-0.14348744311693318
482,2.6,0.438786688297124,-0.09364405469560162
483,2.6,0.9220433579115795,-0.0528963396375912
484,2.6,-1.127277694481313,-0.11330239618328133
485,2.6,0.21755333725473006,-0.07478373514308528
486,2.6,-0.040789417108616256,-0.07369784629115116
487,2.6,0.9474958411354154,-0.09103919297056445
488,2.6,0.5680100637996148,-0.05587264659161879
489,2.6,1.0480301119549966,-0.0873407378285421
490,2.6,0.3437571058775996,-0.05878122894535026
491,2.6,0.583347508396043,-0.07357026017932584
492,2.6,-0.4134932406135406,-0.07305135862498818
493,2.6,-0.5524065645138461,-0.050205982467491285
494,2.7,0.05592328236171316,-0.15874389571681147
495,2.7,-0.026286254582606482,-0.10846224984077608
496,2.7,-0.8081830844747592,-0.05169311162126973
497,2.7,0.5355379847344742,-0.06765803783211818
498,2.7,-0.48069302727492974,-0.12968908016726438
499,2.7,-1.3826124867023635,-0.15113581188199895
500,2.7,0.6303103306648563,-0.10379968295647699
501,2.7,1.2827128575414162,-0.04536492396365349
502,2.7,-0.9818515989244755,-0.11114375399840935
503,2.7,0.4203217451287356,-0.08002826384086371
504,2.7,0.10015128144152836,-0.06688555920992252
505,2.7,1.048595649035575,-0.09184539022357988
506,2.7,0.6230075124227823,-0.051918420008436286
507,2.7,1.0488334461243634,-0.08528908425607094
